ID,WT,FSA,Rural_FSA,Region,YOB,Age,Gender,Education,Children,Religion,Politics_Spectrum,Born_Current_City,Born_Current_Province,Born_Current_Country,Born_Parents,Income,Financial_Security,Financial_400,Employment,Occupation_Type,Home_Ownership,SV_01,SV_02,SV_03,SV_04,SV_05,SV_06,SV_07,SV_08,SV_09,SV_10,SV_11,SV_12,SV_13,SV_14,SV_15,SV_16,SV_17,SV_18,SV_19,SV_20,Conflict_1,Conflict_2,Conflict_3
1879,0.6947273090723136,B3H,No,Atlantic,1970,35-54,Female,HS,No,Somewhat important,Both conservative and liberal views,No,Yes,Yes,All parents born in Canada,"$50,000 - $69,999",Yes,With the money currently in my checking/savings account or with cash,Full-time,Health occupations,Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Somewhat like me,Somewhat like me,Somewhat like me,Somewhat like me,Not like me,A little like me,Somewhat like me,Like me,Like me,Like me,Like me,Somewhat like me,A little like me,Somewhat like me,Somewhat like me,Somewhat like me,A little like me,A little like me,A little like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1881,0.3,B3M,No,Atlantic,1948,55+,Male,Bachelors,Yes,Somewhat important,Conservative views,Yes,Yes,Yes,All parents born in Canada,"$70,000 - $99,999",Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,"Occupations in education, law and social, community and government services",Rented (even if no cash rent is paid)?,Very much like me,Not like me,Somewhat like me,Like me,Very much like me,A little like me,Very much like me,Somewhat like me,Somewhat like me,Very much like me,Like me,Like me,Like me,Like me,Not like me,Like me,Like me,Like me,Not like me,Like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1882,0.3,B2E,No,Atlantic,1992,18-34,Female,Advanced,Yes,Very important,Both conservative and liberal views,No,No,Yes,All parents born in Canada,"$50,000 - $69,999",No,I wouldn't be able to pay for the expense right now,Out of workforce,"Occupations in education, law and social, community and government services",Rented (even if no cash rent is paid)?,Very much like me,Very much like me,Very much like me,Very much like me,Very much like me,Not like me,Very much like me,Somewhat like me,Somewhat like me,Somewhat like me,Like me,Very much like me,Very much like me,Very much like me,Very much like me,Very much like me,Very much like me,Somewhat like me,Like me,Somewhat like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common
1883,0.8851397287221282,E1B,No,Atlantic,1968,35-54,Male,HS,Yes,Not important,Conservative views,Yes,Yes,Yes,All parents born in Canada,NA,No,I wouldn't be able to pay for the expense right now,Out of workforce,"Trades, transport and equipment operators and related occupations",Owned by you or a member of your household (even if it is still being paid for)?,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Not like me at all,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1884,0.4708289581990059,E2E,No,Atlantic,1941,55+,Male,College,Yes,Somewhat important,Both conservative and liberal views,No,No,Yes,All parents born in Canada,"$70,000 - $99,999",Yes,With the money currently in my checking/savings account or with cash,Out of workforce,Management occupations,Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,A little like me,Very much like me,Very much like me,Like me,Not like me,Not like me,Very much like me,Somewhat like me,Very much like me,Very much like me,Somewhat like me,Very much like me,Very much like me,Somewhat like me,Like me,Not like me,A little like me,A little like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1887,0.3,B1P,No,Atlantic,1990,18-34,Female,Bachelors,Yes,Not important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,"0 - $34,999",No,Put it on my credit card and pay it off in full at the next statement,Full-time,Sales and service occupations,Owned by you or a member of your household (even if it is still being paid for)?,Like me,Not like me at all,Very much like me,Very much like me,Like me,Somewhat like me,Somewhat like me,A little like me,Not like me,Somewhat like me,Like me,Like me,Like me,Like me,Somewhat like me,A little like me,Like me,Not like me,Not like me,Very much like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1889,0.3,B2V,No,Atlantic,1971,35-54,Female,Bachelors,Yes,Very important,Both conservative and liberal views,No,Yes,Yes,All parents born in Canada,"$35,000 - $49,999",Yes,Put it on my credit card and pay it off in full at the next statement,Part-time,"Occupations in education, law and social, community and government services",Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Very much like me,Very much like me,Like me,Somewhat like me,Not like me,Like me,Not like me,Somewhat like me,Very much like me,Somewhat like me,Somewhat like me,Very much like me,Very much like me,Somewhat like me,Like me,Like me,A little like me,A little like me,Somewhat like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1890,0.3,E2A,No,Atlantic,1962,55+,Male,Bachelors,No,Not important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,"$35,000 - $49,999",Yes,With the money currently in my checking/savings account or with cash,Part-time,"Business, finance and administration occupations",Rented (even if no cash rent is paid)?,Like me,Not like me at all,Like me,Very much like me,Very much like me,Very much like me,A little like me,A little like me,Not like me,Very much like me,Somewhat like me,Somewhat like me,Somewhat like me,Like me,Like me,Somewhat like me,A little like me,Not like me,Not like me at all,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1891,0.3,B3S,No,Atlantic,1983,35-54,Male,Advanced,Yes,Very important,Conservative views,Yes,Yes,Yes,All parents born in Canada,"$100,000 - $149,999",Yes,Put it on my credit card and pay it off in full at the next statement,Full-time,Management occupations,Owned by you or a member of your household (even if it is still being paid for)?,Like me,Like me,Like me,Like me,Like me,Not like me,Not like me,Like me,Somewhat like me,Like me,Like me,Like me,Like me,Like me,Like me,Like me,Like me,Like me,Not like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1893,0.37721138967548123,E3B,No,Atlantic,1989,18-34,Male,Advanced,No,Not important,Both conservative and liberal views,No,No,Yes,All parents born in Canada,"$70,000 - $99,999",No,Put it on my credit card and pay it off over time,Full-time,"Trades, transport and equipment operators and related occupations",Owned by you or a member of your household (even if it is still being paid for)?,A little like me,Not like me,Like me,Somewhat like me,Very much like me,Like me,Somewhat like me,Very much like me,Like me,Like me,Very much like me,Very much like me,Somewhat like me,Like me,A little like me,Very much like me,Like me,Like me,Like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1895,0.3,A0B,Yes,Atlantic,1980,35-54,Female,Advanced,Yes,Not important,Progressive/liberal views,Yes,Yes,Yes,All parents born in Canada,"$100,000 - $149,999",Yes,Put it on my credit card and pay it off over time,Full-time,"Occupations in education, law and social, community and government services",Owned by you or a member of your household (even if it is still being paid for)?,A little like me,Not like me at all,Not like me,Somewhat like me,Somewhat like me,A little like me,Somewhat like me,Not like me,A little like me,Like me,Not like me,Somewhat like me,A little like me,Not like me,Not like me,A little like me,Like me,A little like me,Not like me at all,Like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common
1896,0.47879597442118554,B4C,No,Atlantic,1966,35-54,Female,Trades,No,Somewhat important,Progressive/liberal views,No,Yes,Yes,All parents born in Canada,NA,No,Put it on my credit card and pay it off in full at the next statement,Full-time,Management occupations,Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Somewhat like me,Very much like me,Very much like me,Very much like me,Like me,Very much like me,Not like me at all,Not like me,Like me,Like me,Very much like me,Like me,Very much like me,Very much like me,Very much like me,Very much like me,Not like me at all,Not like me,Somewhat like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1897,0.3,E3A,No,Atlantic,1966,35-54,Female,Bachelors,No,Not important,Both conservative and liberal views,No,Yes,Yes,All parents born in Canada,"$50,000 - $69,999",Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,Management occupations,Owned by you or a member of your household (even if it is still being paid for)?,Somewhat like me,Not like me at all,A little like me,Very much like me,Somewhat like me,A little like me,Like me,A little like me,Somewhat like me,A little like me,A little like me,A little like me,Somewhat like me,A little like me,Very much like me,Somewhat like me,Very much like me,Not like me,A little like me,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1898,0.9816746862791464,A0M,Yes,Atlantic,1988,18-34,Female,HS,Yes,Not important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,NA,NA,Put it on my credit card and pay it off over time,Unemployed,"Occupations in art, culture, recreation and sport",Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Not like me at all,Somewhat like me,Somewhat like me,Somewhat like me,Not like me at all,Like me,A little like me,Not like me,Like me,Like me,Somewhat like me,Somewhat like me,Like me,Somewhat like me,Not like me,Like me,A little like me,Not like me,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1899,0.6947273090723136,A0G,Yes,Atlantic,1981,35-54,Female,HS,Yes,Somewhat important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,NA,NA,With the money currently in my checking/savings account or with cash,Part-time,Sales and service occupations,Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Somewhat like me,Very much like me,Very much like me,Very much like me,Somewhat like me,Very much like me,Like me,Not like me,Very much like me,Very much like me,Very much like me,Very much like me,Very much like me,Like me,Very much like me,Very much like me,Like me,Somewhat like me,Like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1900,0.4269191329269054,B1P,No,Atlantic,1972,35-54,Female,College,Yes,Somewhat important,Progressive/liberal views,Yes,Yes,Yes,All parents born in Canada,"$70,000 - $99,999",No,Put it on my credit card and pay it off in full at the next statement,Part-time,Sales and service occupations,Owned by you or a member of your household (even if it is still being paid for)?,Like me,Somewhat like me,Like me,Very much like me,Somewhat like me,Somewhat like me,Somewhat like me,A little like me,A little like me,Somewhat like me,Somewhat like me,Somewhat like me,Somewhat like me,Like me,Like me,Like me,Like me,Somewhat like me,Somewhat like me,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1902,0.6947273090723136,E2J,No,Atlantic,1970,35-54,Female,HS,Yes,Not important,Both conservative and liberal views,No,No,Yes,All parents born in Canada,"$100,000 - $149,999",Yes,With the money currently in my checking/savings account or with cash,Part-time,"Business, finance and administration occupations",Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Not like me at all,Very much like me,Very much like me,Very much like me,Very much like me,Very much like me,Not like me at all,Somewhat like me,Like me,Somewhat like me,Somewhat like me,Very much like me,Very much like me,Very much like me,Very much like me,Very much like me,Not like me at all,Somewhat like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1903,0.3,B1Y,No,Atlantic,1973,35-54,Male,Bachelors,No,Not important,Conservative views,Yes,Yes,Yes,All parents born in Canada,"$150,000 - $199,999",No,Put it on my credit card and pay it off in full at the next statement,Full-time,"Occupations in education, law and social, community and government services",Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Not like me at all,Like me,Like me,Like me,Like me,Like me,Like me,Like me,Like me,Like me,Like me,Like me,Like me,Very much like me,Like me,Like me,Somewhat like me,A little like me,Like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common
1904,0.37721138967548123,B1M,No,Atlantic,1995,18-34,Male,Advanced,No,Very important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,"$70,000 - $99,999",Yes,With the money currently in my checking/savings account or with cash,Full-time,"Trades, transport and equipment operators and related occupations",Owned by you or a member of your household (even if it is still being paid for)?,Like me,Like me,Like me,Like me,Like me,Somewhat like me,Very much like me,Very much like me,Like me,Very much like me,Very much like me,Like me,Like me,Very much like me,Like me,Very much like me,Somewhat like me,Like me,Like me,Like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common
1905,0.6947273090723136,E1B,No,Atlantic,1970,35-54,Female,HS,No,Very important,Both conservative and liberal views,No,Yes,Yes,One parent born in Canada and one parent born outside Canada,"0 - $34,999",No,Put it on my credit card and pay it off over time,Full-time,Sales and service occupations,Rented (even if no cash rent is paid)?,Very much like me,Like me,Like me,Somewhat like me,A little like me,Somewhat like me,Like me,Not like me,A little like me,Very much like me,Like me,Like me,Somewhat like me,Somewhat like me,A little like me,A little like me,Like me,Not like me,Not like me,A little like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common
1906,0.4269191329269054,A0H,Yes,Atlantic,1983,35-54,Female,College,No,Not important,Both conservative and liberal views,No,Yes,Yes,All parents born in Canada,"0 - $34,999",No,Put it on my credit card and pay it off in full at the next statement,Part-time,Health occupations,Owned by you or a member of your household (even if it is still being paid for)?,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,A little like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1909,0.3,A1C,No,Atlantic,1984,35-54,Female,Advanced,Yes,Very important,Conservative views,Yes,Yes,Yes,All parents born outside Canada,"$35,000 - $49,999",No,Put it on my credit card and pay it off in full at the next statement,Full-time,Sales and service occupations,Rented (even if no cash rent is paid)?,Somewhat like me,Like me,Like me,Like me,Very much like me,Somewhat like me,Like me,Like me,Like me,Like me,Like me,Like me,Like me,Very much like me,Very much like me,Like me,Very much like me,Somewhat like me,Like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1911,0.4269191329269054,B1N,No,Atlantic,1980,35-54,Female,College,No,Not important,Progressive/liberal views,Yes,Yes,Yes,All parents born in Canada,"0 - $34,999",No,I wouldn't be able to pay for the expense right now,Part-time,"Occupations in art, culture, recreation and sport",Rented (even if no cash rent is paid)?,Very much like me,Not like me at all,Like me,Very much like me,Very much like me,Very much like me,Very much like me,Not like me,A little like me,Like me,Somewhat like me,Somewhat like me,Like me,Very much like me,Very much like me,Very much like me,Very much like me,Somewhat like me,Not like me,Somewhat like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common
1912,0.8851397287221282,E3B,No,Atlantic,1985,35-54,Male,HS,No,Not important,Both conservative and liberal views,No,Yes,Yes,All parents born in Canada,"$35,000 - $49,999",Yes,Put it on my credit card and pay it off in full at the next statement,Full-time,Sales and service occupations,Rented (even if no cash rent is paid)?,Somewhat like me,Not like me at all,Somewhat like me,Very much like me,Somewhat like me,A little like me,A little like me,Like me,Somewhat like me,Like me,Somewhat like me,Very much like me,Somewhat like me,Like me,Somewhat like me,Like me,Very much like me,Somewhat like me,Not like me at all,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1913,0.8851397287221282,B2N,No,Atlantic,1983,35-54,Male,HS,No,NA,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,"0 - $34,999",NA,Prefer not to say,Out of workforce,Sales and service occupations,Owned by you or a member of your household (even if it is still being paid for)?,A little like me,Not like me at all,Somewhat like me,Not like me,Somewhat like me,Like me,Like me,Very much like me,Somewhat like me,Not like me,Somewhat like me,A little like me,Very much like me,Somewhat like me,Like me,Somewhat like me,Like me,Like me,Somewhat like me,Very much like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together","I seek to find common understanding with others, even if we have different beliefs"
1914,0.3,B2V,No,Atlantic,1985,35-54,Male,Advanced,Yes,Somewhat important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,"$100,000 - $149,999",Yes,Using money from a bank loan or line of credit,Full-time,Management occupations,Owned by you or a member of your household (even if it is still being paid for)?,Somewhat like me,Somewhat like me,A little like me,A little like me,Like me,Very much like me,A little like me,Somewhat like me,Somewhat like me,Very much like me,A little like me,Somewhat like me,Somewhat like me,A little like me,A little like me,Like me,Very much like me,Very much like me,A little like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1916,0.7660668435224791,B2W,No,Atlantic,1948,55+,Male,HS,No,Somewhat important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,NA,Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,"Occupations in education, law and social, community and government services",Rented (even if no cash rent is paid)?,Somewhat like me,Not like me at all,A little like me,Somewhat like me,A little like me,Not like me,A little like me,A little like me,A little like me,Like me,Somewhat like me,Not like me,Not like me,Not like me,A little like me,A little like me,A little like me,Not like me,A little like me,Not like me at all,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are too large and we cannot come together","I seek to find common understanding with others, even if we have different beliefs"
1917,0.36936358031464994,B4N,No,Atlantic,1959,55+,Female,College,Yes,Somewhat important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,"$35,000 - $49,999",Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,"Business, finance and administration occupations",Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Like me,Somewhat like me,Very much like me,A little like me,Somewhat like me,Like me,Not like me,Somewhat like me,Somewhat like me,Very much like me,Somewhat like me,Somewhat like me,Like me,Somewhat like me,Like me,Like me,Not like me,Not like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1920,0.36936358031464994,B0K,Yes,Atlantic,1950,55+,Female,College,No,Not important,Progressive/liberal views,No,Yes,Yes,All parents born in Canada,"$50,000 - $69,999",Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,"Business, finance and administration occupations",Owned by you or a member of your household (even if it is still being paid for)?,Like me,Not like me,Like me,Very much like me,Like me,A little like me,Somewhat like me,Somewhat like me,A little like me,Very much like me,Very much like me,Like me,Like me,Like me,Like me,Like me,Like me,Not like me,Somewhat like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1921,0.3,B0K,Yes,Atlantic,1957,55+,Male,Bachelors,Yes,Somewhat important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,"$100,000 - $149,999",Yes,With the money currently in my checking/savings account or with cash,Out of workforce,"Occupations in education, law and social, community and government services",Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,A little like me,Like me,Like me,Somewhat like me,Not like me at all,Not like me at all,Not like me at all,Not like me at all,Somewhat like me,Like me,Very much like me,A little like me,A little like me,Somewhat like me,A little like me,Not like me,Not like me at all,Not like me at all,Very much like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1922,0.6012177971820625,B3A,No,Atlantic,1959,55+,Female,HS,Yes,Not important,Both conservative and liberal views,No,Yes,Yes,All parents born in Canada,"0 - $34,999",No,Put it on my credit card and pay it off in full at the next statement,Out of workforce,Sales and service occupations,Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Not like me,Very much like me,Very much like me,Like me,Somewhat like me,Somewhat like me,Not like me,Somewhat like me,Like me,Like me,A little like me,Very much like me,Very much like me,Like me,Somewhat like me,Like me,A little like me,Not like me,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1923,0.7660668435224791,E2A,No,Atlantic,1953,55+,Male,HS,Yes,Not important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,"$100,000 - $149,999",Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,Management occupations,Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Not like me at all,Like me,Very much like me,Very much like me,Not like me at all,Not like me at all,Not like me at all,Not like me,Very much like me,Like me,Not like me,Very much like me,Very much like me,Somewhat like me,Somewhat like me,Like me,Not like me at all,Not like me,Like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1924,0.3,B0J,Yes,Atlantic,1951,55+,Female,Bachelors,Yes,Somewhat important,Progressive/liberal views,No,Yes,Yes,All parents born in Canada,NA,Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,Health occupations,Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Not like me,Very much like me,Like me,Somewhat like me,Not like me at all,Not like me,Not like me,Like me,Like me,Like me,Like me,Like me,Like me,Like me,Not like me,Not like me,Not like me at all,Somewhat like me,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1925,0.528019179948309,E4Z,No,Atlantic,1951,55+,Male,Trades,Yes,Somewhat important,Conservative views,Yes,Yes,Yes,All parents born in Canada,"$50,000 - $69,999",Yes,With the money currently in my checking/savings account or with cash,Out of workforce,"Trades, transport and equipment operators and related occupations",Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Not like me,Somewhat like me,Somewhat like me,A little like me,Not like me,A little like me,A little like me,Not like me,Somewhat like me,A little like me,Somewhat like me,Somewhat like me,Like me,A little like me,Not like me,A little like me,Not like me,Not like me,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1929,0.7660668435224791,C0B,Yes,Atlantic,1945,55+,Male,HS,No,Somewhat important,Both conservative and liberal views,No,Yes,Yes,All parents born in Canada,"0 - $34,999",No,I wouldn't be able to pay for the expense right now,Out of workforce,"Natural resources, agriculture and related production occupations",Rented (even if no cash rent is paid)?,Very much like me,Somewhat like me,Somewhat like me,Very much like me,Very much like me,Not like me at all,Somewhat like me,Not like me at all,Not like me at all,A little like me,Somewhat like me,A little like me,Very much like me,Very much like me,A little like me,A little like me,Not like me,Not like me at all,Not like me at all,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1930,0.6012177971820625,E4G,No,Atlantic,1944,55+,Female,HS,Yes,Not important,Both conservative and liberal views,No,No,No,All parents born outside Canada,"0 - $34,999",Yes,Put it on my credit card and pay it off in full at the next statement,Out of workforce,Sales and service occupations,Owned by you or a member of your household (even if it is still being paid for)?,Like me,Not like me,Somewhat like me,Somewhat like me,Like me,Not like me,Like me,A little like me,Not like me,Not like me,Like me,Somewhat like me,Like me,Like me,Like me,A little like me,Somewhat like me,Somewhat like me,Not like me,Somewhat like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1931,0.6947273090723136,B0V,Yes,Atlantic,1974,35-54,Female,HS,No,Not important,Both conservative and liberal views,Yes,Yes,Yes,All parents born in Canada,"0 - $34,999",NA,Put it on my credit card and pay it off over time,Out of workforce,Sales and service occupations,Owned by you or a member of your household (even if it is still being paid for)?,A little like me,Not like me at all,Not like me,Very much like me,A little like me,Not like me,Somewhat like me,Not like me,Somewhat like me,A little like me,Somewhat like me,Somewhat like me,A little like me,Somewhat like me,Not like me,A little like me,A little like me,Not like me at all,A little like me,A little like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1932,0.5441188895681799,E3A,No,Atlantic,1972,35-54,Male,College,No,Not important,Conservative views,Yes,Yes,Yes,All parents born in Canada,"$35,000 - $49,999",No,Put it on my credit card and pay it off over time,Full-time,"Trades, transport and equipment operators and related occupations",Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,Not like me,Somewhat like me,Somewhat like me,Very much like me,Very much like me,Like me,Like me,Like me,Very much like me,Somewhat like me,Very much like me,Somewhat like me,Not like me,Like me,Somewhat like me,Very much like me,Like me,Very much like me,A little like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1933,0.6947273090723136,B0S,Yes,Atlantic,1972,35-54,Female,HS,Yes,Not important,Both conservative and liberal views,No,Yes,Yes,All parents born in Canada,NA,Yes,Put it on my credit card and pay it off over time,Full-time,Health occupations,Rented (even if no cash rent is paid)?,Somewhat like me,Not like me,Somewhat like me,Like me,Somewhat like me,A little like me,Somewhat like me,Somewhat like me,Not like me,Like me,Somewhat like me,A little like me,Somewhat like me,Somewhat like me,A little like me,Somewhat like me,A little like me,Not like me,Not like me,A little like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
1934,0.3,B0W,Yes,Atlantic,1975,35-54,Female,Bachelors,No,Very important,Conservative views,No,Yes,Yes,All parents born in Canada,"0 - $34,999",Yes,With the money currently in my checking/savings account or with cash,Part-time,Sales and service occupations,Owned by you or a member of your household (even if it is still being paid for)?,Like me,Very much like me,Like me,A little like me,Like me,Not like me,Somewhat like me,Not like me at all,Not like me at all,A little like me,A little like me,Like me,Somewhat like me,Very much like me,Like me,Somewhat like me,A little like me,Not like me,Not like me at all,Like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are too large and we cannot come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common
1935,0.3,E3A,No,Atlantic,1989,18-34,Female,Advanced,No,Somewhat important,Progressive/liberal views,No,No,No,All parents born outside Canada,"$35,000 - $49,999",No,By borrowing from a friend or family member,Full-time,"Occupations in education, law and social, community and government services",Rented (even if no cash rent is paid)?,Like me,A little like me,Somewhat like me,A little like me,Like me,A little like me,A little like me,Somewhat like me,A little like me,A little like me,Somewhat like me,Somewhat like me,A little like me,Somewhat like me,Somewhat like me,Somewhat like me,Like me,Somewhat like me,Somewhat like me,Somewhat like me,People who share my views should stick to their beliefs and fight for what they believe in,"In Canada, our differences are not so large and we can come together",Some people’s beliefs are so unlike mine that I don’t think we could ever have anything in common
1936,0.4269191329269054,C1B,No,Atlantic,1970,35-54,Female,College,Yes,Somewhat important,Conservative views,No,No,Yes,All parents born in Canada,"0 - $34,999",No,Put it on my credit card and pay it off over time,Out of workforce,"Occupations in education, law and social, community and government services",Owned by you or a member of your household (even if it is still being paid for)?,Very much like me,A little like me,Like me,Like me,A little like me,Not like me at all,A little like me,Not like me at all,Not like me,Somewhat like me,Like me,Somewhat like me,Like me,Like me,Not like me,Not like me at all,Not like me,Not like me at all,Not like me,A little like me,People who share my views need to be willing to listen to others and compromise,"In Canada, our differences are not so large and we can come together","I seek to find common understanding with others, even if we have different beliefs"
